id,kind,title,file_url,source_record,original,raw,source_file_sha256,body_sha256,extraction_status
57,legislation,"Regulation on the requirements for publication of information by banks, approved by the Decision of the Executive Board of the National Bank of Moldova, No. 158 of 9 July 2020",https://www.bnm.md/files/EN_Regulamentul nr_158 din 2020 cu privire la cerintele de publicare.docx,https://www.bnm.md/en/content/regulation-requirements-publication-information-banks-approved-decision-executive-board,legal/original/057__EN_Regulamentul nr_158 din 2020 cu privire la cerintele de publicare.docx,legal/documents/057__EN_Regulamentul nr_158 din 2020 cu privire la cerintele de publicare.docx.md,c7661ae49a10ac9b28993e1c1db17bc0aae5fea1ad897f37dca1ffc3a3280642,f62d49fc9dfe91fa87fea3b22666ac53e2f7af1ac79179680c902b5c9daf90d0,text-extracted
58,legislation,"Regulation on outsourcing the bank's activities and operations, approved by Decision of the Executive Board of the National Bank of Moldova no.46 of February 26, 2020",https://www.bnm.md/files/REG_046_EN_08_12_21.pdf,https://www.bnm.md/en/content/regulamentul-privind-externalizarea-activitatilor-si-operatiunilor-bancii-aprobat-prin,legal/original/058__REG_046_EN_08_12_21.pdf,legal/documents/058__REG_046_EN_08_12_21.pdf.md,7dbdc44881560b946063d6bad68c3bc26bfbc6f7469ea33d407e2710ae3e23e8,39dc50b4d7487c0306da52aa85a408d5bee7ce85381e991932c0ab8c14c1fa93,text-extracted
59,legislation,"Regulation on outsourcing the bank's activities and operations, approved by Decision of the Executive Board of the National Bank of Moldova no.46 of February 26, 2020",https://www.bnm.md/files/REG_046_EN_08_12_21_1.doc,https://www.bnm.md/en/content/regulamentul-privind-externalizarea-activitatilor-si-operatiunilor-bancii-aprobat-prin,legal/original/059__REG_046_EN_08_12_21_1.doc,legal/documents/059__REG_046_EN_08_12_21_1.doc.md,f190fa3cf19bb00b730e7f6f14cfc9e314201e15e6cf277c8c8a5b139e67ec8f,34f1f116512b012fb3dd629f27373efe6669490fba1eb000300010dd589fcb92,text-extracted
60,legislation,"Regulation on Banks' Transactions with Their Related Parties, approved by the DCA of the NBM no. 240 from December 9, 2013",https://www.bnm.md/files/Regulamentul 240_2013 l engl_2.pdf,https://www.bnm.md/en/content/regulation-large-exposures-approved-dca-nbm-no-240-december-9-2013,legal/original/060__Regulamentul 240_2013 l engl_2.pdf,legal/documents/060__Regulamentul 240_2013 l engl_2.pdf.md,96b0b49790e3712cece4d06d5d8b0ae17d4c26c1d3aec4b8f8132e4080541bdc,3a0d5c47e23668cc735bdc523a16ffbcab119a54f00d940f78076c2fd23de883,text-extracted
61,legislation,"Regulation on Banks' Transactions with Their Related Parties, approved by the DCA of the NBM no. 240 from December 9, 2013",https://www.bnm.md/files/Regulamentul 240_2013 l engl.doc,https://www.bnm.md/en/content/regulation-large-exposures-approved-dca-nbm-no-240-december-9-2013,legal/original/061__Regulamentul 240_2013 l engl.doc,legal/documents/061__Regulamentul 240_2013 l engl.doc.md,b2798beac323489ceeebf0cf81bbf64741cdf0781e152b90fe145a1958d2d18f,63026871a5fa8ece642805356699fc795571db9cfe1b35792c257e55371adfff,text-extracted
62,legislation,"Regulation on Large Exposures, approved by Decision of the Executive Board of the National Bank of Moldova no.109 of April 5, 2019 (in force as of 19.06.2019)",https://www.bnm.md/files/Regulament_109_2019_expuneri mari_eng_1.pdf,https://www.bnm.md/en/content/regulation-large-exposures-approved-decision-council-administration-national-bank-moldova,legal/original/062__Regulament_109_2019_expuneri mari_eng_1.pdf,legal/documents/062__Regulament_109_2019_expuneri mari_eng_1.pdf.md,5194f977e69270fe441d52f9d4659e7da034107af5c1576e8d9cca8f9adc6c32,9d59d3cf17afc2e5c3b07d3ac2040ea32112551c2cf1a1bd39342944b3e3bcba,text-extracted
63,legislation,"Regulation on Large Exposures, approved by Decision of the Executive Board of the National Bank of Moldova no.109 of April 5, 2019 (in force as of 19.06.2019)",https://www.bnm.md/files/Regulament_109_2019_expuneri mari_eng_1.doc,https://www.bnm.md/en/content/regulation-large-exposures-approved-decision-council-administration-national-bank-moldova,legal/original/063__Regulament_109_2019_expuneri mari_eng_1.doc,legal/documents/063__Regulament_109_2019_expuneri mari_eng_1.doc.md,20b6b32971bbb53c0545a965694501809bb3df35d5301f22e99dcc9e660ada83,dc4ed93efd19a248d9eb620d5103c06bd04edfc336adfdc557ec96572c32865e,text-extracted
64,legislation,"Regulation on Branches and Secondary Offices of Banks, Decision of the NBM No 147 of 17.05.2019",https://www.bnm.md/files/Reg_195_EN_1.pdf,https://www.bnm.md/en/content/regulation-branches-and-secondary-offices-banks-no147-17052019,legal/original/064__Reg_195_EN_1.pdf,legal/documents/064__Reg_195_EN_1.pdf.md,48d8c0ad60e411ff7b1f2012d4833af5336b0f182c36e1e07cbc5419768838f8,f1a68c22f475320650ad8d7f04c2cc764a951922c303215e8cde9734a52ee917,text-extracted
65,legislation,"Regulation on Branches and Secondary Offices of Banks, Decision of the NBM No 147 of 17.05.2019",https://www.bnm.md/files/Reg_195_EN_1.doc,https://www.bnm.md/en/content/regulation-branches-and-secondary-offices-banks-no147-17052019,legal/original/065__Reg_195_EN_1.doc,legal/documents/065__Reg_195_EN_1.doc.md,0361f7afc5b112b4d4cd9626f246976dce4e8438f510aff87b743af7091db47c,d941817132db299db1cf91b7b91c54b7b598539892488f756b733c0e4ebc8ecd,text-extracted
66,legislation,"Regulation on Banking Activity Management Framework No. 322 of December 20, 2018 (in force since April 4, 2019) amended by Decision of the NBM no. 275 of 29.12.2022, in force 13.04.2023",https://www.bnm.md/files/Reg_322_EN_02_03_2026.pdf,https://www.bnm.md/en/content/decision-no322-december-20-2018-approval-regulation-banking-activity-management-framework,legal/original/066__Reg_322_EN_02_03_2026.pdf,legal/documents/066__Reg_322_EN_02_03_2026.pdf.md,49d83dd287f3b4097e432f7a33b197eea583c293870a26c25d1c2ae4a69706b9,16915980035fbf15beeb84774c7f32447a65aa202245c593468ea307aa46d8fe,text-extracted
67,legislation,"Regulation on Banking Activity Management Framework No. 322 of December 20, 2018 (in force since April 4, 2019) amended by Decision of the NBM no. 275 of 29.12.2022, in force 13.04.2023",https://www.bnm.md/files/Reg_322_EN_02_03_2026.docx,https://www.bnm.md/en/content/decision-no322-december-20-2018-approval-regulation-banking-activity-management-framework,legal/original/067__Reg_322_EN_02_03_2026.docx,legal/documents/067__Reg_322_EN_02_03_2026.docx.md,2ff8235a38dcc7a4a184b9372ff5662179aa70ce33988d6cbea31aa85243e510,f29c2466ef31f3e65372024fb9876d32f9db49035b9e56fc9c5be58c26c66a0a,text-extracted
68,legislation,"Regulation on the licensing of the bank and the branch of the bank from another state, approved by Decision of the Council of Administration of the National Bank of Moldova no.328 of December 13, 2019",https://www.bnm.md/files/REG 328_EN_08_12_21 (1).pdf,https://www.bnm.md/en/content/regulation-licensing-bank-and-branch-bank-another-state-approved-decision-council,legal/original/068__REG 328_EN_08_12_21 (1).pdf,legal/documents/068__REG 328_EN_08_12_21 (1).pdf.md,4b245d68ccae9e0ce2e35624851f73e93c353dc1eed0342591e8808f8d3eb08b,cd70e4c2ebd98b5da015449271b7ef72dcc32289b965d0f1f4e65a3642b447e5,text-extracted
69,legislation,"Regulation on the licensing of the bank and the branch of the bank from another state, approved by Decision of the Council of Administration of the National Bank of Moldova no.328 of December 13, 2019",https://www.bnm.md/files/REG 328_EN_08_12_21 (1).doc,https://www.bnm.md/en/content/regulation-licensing-bank-and-branch-bank-another-state-approved-decision-council,legal/original/069__REG 328_EN_08_12_21 (1).doc,legal/documents/069__REG 328_EN_08_12_21 (1).doc.md,1896963586f81963ce6807fdde6a72d0588b523722ed652e4672b350937a8277,8a0fab51fc8e936c2e5608699d7fe09d4af69c2d8dbd1cadafda4ed2482f175f,text-extracted
70,legislation,"Regulation on Requirements Regarding the Members of the Governing Body of the Bank, the Financial Holding Company or Mixed Holding, the Heads of a Branch of a Bank from Another State, the Persons Holding Key Positions and the Liquidator of the Bank in Liquidation Process No 292 of 29.11.2018",https://www.bnm.md/files/REG_292_EN_02_03_26.pdf,https://www.bnm.md/en/content/regulation-requirements-regarding-members-governing-body-bank-financial-holding-company-or,legal/original/070__REG_292_EN_02_03_26.pdf,legal/documents/070__REG_292_EN_02_03_26.pdf.md,5912055ea24fb26c507d55e05e2218f4ac3818f36e1127722cfda586e8d0877b,6c6cc282b93e5fb79c5ec3adc1d6a185fa0f944e97f2379b867f3ae1a0ed2426,text-extracted
71,legislation,"Regulation on Requirements Regarding the Members of the Governing Body of the Bank, the Financial Holding Company or Mixed Holding, the Heads of a Branch of a Bank from Another State, the Persons Holding Key Positions and the Liquidator of the Bank in Liquidation Process No 292 of 29.11.2018",https://www.bnm.md/files/REG_292_EN_02_03_26.doc,https://www.bnm.md/en/content/regulation-requirements-regarding-members-governing-body-bank-financial-holding-company-or,legal/original/071__REG_292_EN_02_03_26.doc,legal/documents/071__REG_292_EN_02_03_26.doc.md,94021d74b639dec1fed3759345e3a1bf87646cad029cc2e666a6f6f7a9515125,1c63b87ef0b4ca0063f2363cbaf12fb9f73b32f2a82cb13efc68abf8957cf527,text-extracted
72,legislation,"Regulation on requirements for prevention and combating money laundering and terrorism financing in the activity of Foreign Exchange Entities and Hotels No. 201 of 09 August, 2018",https://www.bnm.md/files/R201-Eng_track changes_rev.pdf,https://www.bnm.md/en/content/regulation-requirements-related-prevention-and-combating-money-laundering-and-terrorism,legal/original/072__R201-Eng_track changes_rev.pdf,legal/documents/072__R201-Eng_track changes_rev.pdf.md,2c657c1b4d156a16176fa22c7800e8d544542eb57791092ca113316abae04602,af8741d9bd78bd43fded02e22fb2b19ec815d8ae75082755bc996f0c2abe54d7,text-extracted
73,legislation,"Regulation on requirements for prevention and combating money laundering and terrorism financing in the activity of Foreign Exchange Entities and Hotels No. 201 of 09 August, 2018",https://www.bnm.md/files/R201-Eng_track changes_rev.doc,https://www.bnm.md/en/content/regulation-requirements-related-prevention-and-combating-money-laundering-and-terrorism,legal/original/073__R201-Eng_track changes_rev.doc,legal/documents/073__R201-Eng_track changes_rev.doc.md,3f8b83ea8d4c604c66b50e631e2f7473816591254fd69b7ad5b05f4492605f2d,d85dfdb82b5a5e745f7dca16ac2d56dce6cca86b86fca52b169e86f664bc71c9,text-extracted
74,legislation,"Regulation on requirements for prevention and combating money laundering and terrorist financing in the activity of banks No. 200 of 09 August, 2018",https://www.bnm.md/files/NBM Regulation No 200_2018.pdf,https://www.bnm.md/en/content/regulation-requirements-related-prevention-and-combating-money-laundering-and-terrorist,legal/original/074__NBM Regulation No 200_2018.pdf,legal/documents/074__NBM Regulation No 200_2018.pdf.md,05ac30d476fde62dd26dc5e6a970b2cbb9ac038aadea8f4c187cc3f3d94f7780,5def3b877e4baefda22bc2d4a2e768493d11b42e15418d3776429e5e398264a3,text-extracted
75,legislation,"Regulation on requirements for prevention and combating money laundering and terrorist financing in the activity of banks No. 200 of 09 August, 2018",https://www.bnm.md/files/NBM Regulation No 200_2018_1.docx,https://www.bnm.md/en/content/regulation-requirements-related-prevention-and-combating-money-laundering-and-terrorist,legal/original/075__NBM Regulation No 200_2018_1.docx,legal/documents/075__NBM Regulation No 200_2018_1.docx.md,cfeb2df34329666adf692d3beaef7ae60ddfdafeacb6b4546eeb6804127865ad,b4224f3bb9b446bac765dbde73ff3d4675c8a9b512f38534fc3035a5fb04ff75,text-extracted
76,legislation,"Regulation on requirements related to prevention and combating money laundering and terrorism financing in the activity of non-bank payment services provider No. 202 of 09 August, 2018",https://www.bnm.md/files/NBM Regulation No 202_ 2018.pdf,https://www.bnm.md/en/content/regulation-requirements-related-prevention-and-combating-money-laundering-and-terrorism-0,legal/original/076__NBM Regulation No 202_ 2018.pdf,legal/documents/076__NBM Regulation No 202_ 2018.pdf.md,181f882268c2d27327e9d9d40048ee988769a47865cac7b67cfb1541f51c2f4f,ed2a7b8218298fa0bc5516a5ee4a10361b47cff657c49da36e4290b16096e462,text-extracted
77,legislation,"Regulation on requirements related to prevention and combating money laundering and terrorism financing in the activity of non-bank payment services provider No. 202 of 09 August, 2018",https://www.bnm.md/files/NBM Regulation No 202_ 2018.docx,https://www.bnm.md/en/content/regulation-requirements-related-prevention-and-combating-money-laundering-and-terrorism-0,legal/original/077__NBM Regulation No 202_ 2018.docx,legal/documents/077__NBM Regulation No 202_ 2018.docx.md,6e6151839d3dd822ce7c28d26455400d7120e6507f29f8e676e5a7516b7d8df8,9dfb39dbf632f7176027d86782a0d539f6c3e30bcc8f5b113b8a73b9b3b937e7,text-extracted
78,legislation,"Regulation No. 110/2018 on capital buffers of banks, as amended by the Decision of the Executive Board of the NBM No 3/2025 (in force February 16, 2025)",https://www.bnm.md/files/HCE_110_2018_Regulamentul_amortizoare de capital_modificat prin HCE 3_2025_ENG.pdf,https://www.bnm.md/en/content/regulation-capital-buffers-banks-approved-dca-nbm-no-110-may-24-2018,legal/original/078__HCE_110_2018_Regulamentul_amortizoare de capital_modificat prin HCE 3_2025_ENG.pdf,legal/documents/078__HCE_110_2018_Regulamentul_amortizoare de capital_modificat prin HCE 3_2025_ENG.pdf.md,ce3c36407315b04089d887c7751943eacc92640ebcbe6412c953fe61bee7b6c2,b89631daf89a958f7e8a76ca069a64bf80c3354aba8c37d30d39b0ce4a40ebcb,text-extracted
79,legislation,"Regulation No. 110/2018 on capital buffers of banks, as amended by the Decision of the Executive Board of the NBM No 3/2025 (in force February 16, 2025)",https://www.bnm.md/files/HCE_110_2018_Regulamentul_amortizoare de capital_modificat prin HCE 3_2025_ENG.doc,https://www.bnm.md/en/content/regulation-capital-buffers-banks-approved-dca-nbm-no-110-may-24-2018,legal/original/079__HCE_110_2018_Regulamentul_amortizoare de capital_modificat prin HCE 3_2025_ENG.doc,legal/documents/079__HCE_110_2018_Regulamentul_amortizoare de capital_modificat prin HCE 3_2025_ENG.doc.md,8c4ad825486cf7239cc8b51fd682da862eb520b9b64879bf98545b3f01e33039,f3a6a740d3ff1a189b6027eefb73e67b590df0217455c28d3ee0fce57c148aa9,text-extracted
80,legislation,"Regulation on Own Funds of Banks and Capital Requirements, approved by the Decision of the Executive Board of the NBM No 109/2018",https://www.bnm.md/files/Regulament Fonduri Proprii nr_109 din 2018 ajustat prin HCE 76_2026 (in vigoare pct_138^1)_ENG (1).pdf,https://www.bnm.md/en/content/regulation-own-funds-banks-and-capital-requirements-no109-24052018,legal/original/080__Regulament Fonduri Proprii nr_109 din 2018 ajustat prin HCE 76_2026 (in vigoare pct_138^1)_ENG (1).pdf,legal/documents/080__Regulament Fonduri Proprii nr_109 din 2018 ajustat prin HCE 76_2026 (in vigoare pct_138^1)_ENG (1).pdf.md,8763429be15d1b730df0f4f558329646cae90b81fc0b200fe616569763ddaf34,69ffdaaace23e12e942d9bcac4aace537c22b7981b2ae06a185bb8d00aa45a4d,text-extracted
81,legislation,"Regulation on Own Funds of Banks and Capital Requirements, approved by the Decision of the Executive Board of the NBM No 109/2018",https://www.bnm.md/files/Regulament Fonduri Proprii nr_109 din 2018 ajustat prin HCE 76_2026 (in vigoare pct_138^1)_ENG (1).docx,https://www.bnm.md/en/content/regulation-own-funds-banks-and-capital-requirements-no109-24052018,legal/original/081__Regulament Fonduri Proprii nr_109 din 2018 ajustat prin HCE 76_2026 (in vigoare pct_138^1)_ENG (1).docx,legal/documents/081__Regulament Fonduri Proprii nr_109 din 2018 ajustat prin HCE 76_2026 (in vigoare pct_138^1)_ENG (1).docx.md,0f762ec7a6ef679225e7cd6b755115e96267aa3e64c2d24cd79d1267270327d0,9de1ac21fbb37c94e8d5f4a42d80f032e5540167373ff9cf7f9a8680cfde5d3f,text-extracted
82,legislation,Regulation on credit risk mitigation techniques of banks,https://www.bnm.md/files/HCE_112_13_02_2023_ENG.pdf,https://www.bnm.md/en/content/regulamentul-cu-privire-la-tehnicile-de-diminuare-riscului-de-credit-utilizate-de-banci,legal/original/082__HCE_112_13_02_2023_ENG.pdf,legal/documents/082__HCE_112_13_02_2023_ENG.pdf.md,502c63b89edd0dd82ef2fe9bb0e42a777b690ccdb3ae33798474c4b3a98a7272,88e299c384e8f731f9486a29e354d6448c8cbbb98d4fc51ebca0b1fc4cd7e5d4,text-extracted
83,legislation,Regulation on credit risk mitigation techniques of banks,https://www.bnm.md/files/HCE_112_13_02_2023_ENG.doc,https://www.bnm.md/en/content/regulamentul-cu-privire-la-tehnicile-de-diminuare-riscului-de-credit-utilizate-de-banci,legal/original/083__HCE_112_13_02_2023_ENG.doc,legal/documents/083__HCE_112_13_02_2023_ENG.doc.md,54c487c5543c411e1c1400c702e7e895e997045ab637b19760aa8d7d62045a0f,fdc1c5841fcc471e64d62724b85b8e1f251b23942fccc0bb2c1b06dfdf6d84ac,text-extracted
84,legislation,"Regulation on the treatment of counterparty credit risk for banks, no 102 of 16.04.2020",https://www.bnm.md/files/Counterparty Regulation.pdf,https://www.bnm.md/en/content/regulation-treatment-counterparty-credit-risk-banks-no-102-16042020,legal/original/084__Counterparty Regulation.pdf,legal/documents/084__Counterparty Regulation.pdf.md,f971492b9a0464acb78e0d7e2a3fd1680b122b0c53d133e1c01fa56c612c4ea7,22151632a9a2acbef0abe2011194d646ed0ab10dfbd38e0b4f45cd2461aac7ea,text-extracted
85,legislation,"Regulation on the treatment of counterparty credit risk for banks, no 102 of 16.04.2020",https://www.bnm.md/files/Counterparty Regulation.docx,https://www.bnm.md/en/content/regulation-treatment-counterparty-credit-risk-banks-no-102-16042020,legal/original/085__Counterparty Regulation.docx,legal/documents/085__Counterparty Regulation.docx.md,1caaed6a2dd84ea20aa5b53950871aeb009d7766de03bc952ff7f1de52ddf08b,afd9e47a5e9f7ff98e298ddfd748a9111873a125af23a52e38d58a728908b63b,text-extracted
86,legislation,Regulation on the treatment of banks’ operational risk according to the Basic Indicator Approach and the Standardised Approach,https://www.bnm.md/files/Annexes - 3 Reg risc operational_AG_En dp IScerb.pdf,https://www.bnm.md/en/content/regulation-treatment-banks-operational-risk-according-basic-indicator-approach-and,legal/original/086__Annexes - 3 Reg risc operational_AG_En dp IScerb.pdf,legal/documents/086__Annexes - 3 Reg risc operational_AG_En dp IScerb.pdf.md,201cc34f0b1cedc8d195432a6b48e624d1314dea8937190220dcf44edc348ca2,9a88c4717d4238569adebff4f62ac1a6c30aed082733f343dacea5defc9cbcfc,text-extracted
87,legislation,Regulation on the treatment of banks’ credit risk using standardised approach,https://www.bnm.md/files/HCE_111_13_02_2023_EN.pdf,https://www.bnm.md/en/content/regulation-treatment-banks-credit-risk-using-standardised-approach,legal/original/087__HCE_111_13_02_2023_EN.pdf,legal/documents/087__HCE_111_13_02_2023_EN.pdf.md,622cf548d17aafa5c66b5f89f0c529879730e714f3e3a5eb0f5f047c0da08a39,b71b64cb7fc2eebdf42adb1cb0528d2cafd12654b288644a3cedfb9a8f78b1db,text-extracted
88,legislation,Regulation on the treatment of banks’ credit risk using standardised approach,https://www.bnm.md/files/HCE_111_13_02_2023_EN.doc,https://www.bnm.md/en/content/regulation-treatment-banks-credit-risk-using-standardised-approach,legal/original/088__HCE_111_13_02_2023_EN.doc,legal/documents/088__HCE_111_13_02_2023_EN.doc.md,57e54e67609f044afcf4ba13076681ffa384e66a65366b1d93e702f0abe78642,45bec43b2d15c286128643b2b1335dc39e1025dbc380228225bebe34389376e5,text-extracted
89,legislation,Regulation on audit of financial statements and audit for other purposes of banks,https://www.bnm.md/files/REG 118_EN_13_02_2023.pdf,https://www.bnm.md/en/content/regulation-external-audit-banks,legal/original/089__REG 118_EN_13_02_2023.pdf,legal/documents/089__REG 118_EN_13_02_2023.pdf.md,f55a70cce3e7c5d28757879c9047dd9ed73c50fac61e4fdbefa2318d7078ac10,00691fb82899421ee8ad47bc6a72353e028f860b1447eee4b21b3eba3f289c26,text-extracted
90,legislation,Regulation on audit of financial statements and audit for other purposes of banks,https://www.bnm.md/files/REG 118_EN_13_02_2023.doc,https://www.bnm.md/en/content/regulation-external-audit-banks,legal/original/090__REG 118_EN_13_02_2023.doc,legal/documents/090__REG 118_EN_13_02_2023.doc.md,46cb3134942d513f5b2baa31da8ab4351a4310e67f3eeefc1716c4404642c120,e67b34396713e1e53442157cef09a7422c52eabf675047cabcffd624f293b8a6,text-extracted
91,legislation,"Regulation on the calculation of voting rights and registration of the transfer of ownership of bank shares, approved by the DCA of the NBM, no.130 of July 04, 2013",https://www.bnm.md/files/Annexes__Reg 130 En WEB.pdf,https://www.bnm.md/en/content/regulation-calculation-voting-rights-and-registration-transfer-ownership-bank-shares,legal/original/091__Annexes__Reg 130 En WEB.pdf,legal/documents/091__Annexes__Reg 130 En WEB.pdf.md,955af007bfec2e8cafbcfd90eb8606206046ab3a6effdc2ddb643831a08977e3,3c732bda7844e04291426cfac163d018f3cb4827ddc8808e34eef916d0e89bb4,text-extracted
92,legislation,"Regulation on the calculation of voting rights and registration of the transfer of ownership of bank shares, approved by the DCA of the NBM, no.130 of July 04, 2013",https://www.bnm.md/files/Annexes__Reg 130 En WEB.doc,https://www.bnm.md/en/content/regulation-calculation-voting-rights-and-registration-transfer-ownership-bank-shares,legal/original/092__Annexes__Reg 130 En WEB.doc,legal/documents/092__Annexes__Reg 130 En WEB.doc.md,86ac35927ffb01a0f97d928e61e6a2146993f4a1274a8bba7ec2c7885b21417c,19d0b81c110343b455a01a099c8efb0479291f487e56d3b3414a15301bd31c82,text-extracted
93,legislation,"Regulation on Holdings in Bank Equity, the Administrative Council of the National Bank of Moldova Decision no.127 of 27.06.2013, Official Monitor of the Republic of Moldova, no 198-204, art. 1419 of 13.09.2013",https://www.bnm.md/files/Reg EN_WEB.pdf,https://www.bnm.md/en/content/regulation-holding-equity-interest-capital-banks-approved-dca-if-nbm-no127-june-27-2013,legal/original/093__Reg EN_WEB.pdf,legal/documents/093__Reg EN_WEB.pdf.md,21475f7dd4e3785d9b65aa748a694e72603a9ac79b0716921b92d8c55dce2405,e11de8c5f531e64ec3d12f6e47bf07b5312ccdaacb0a3af537cd8e0943c1b5c5,text-extracted
94,legislation,"Regulation on Holdings in Bank Equity, the Administrative Council of the National Bank of Moldova Decision no.127 of 27.06.2013, Official Monitor of the Republic of Moldova, no 198-204, art. 1419 of 13.09.2013",https://www.bnm.md/files/Reg EN_WEB.doc,https://www.bnm.md/en/content/regulation-holding-equity-interest-capital-banks-approved-dca-if-nbm-no127-june-27-2013,legal/original/094__Reg EN_WEB.doc,legal/documents/094__Reg EN_WEB.doc.md,81f79a41b8b7b886582f72146d4abf56cc49444eb46be48706c67c7e6c1a8519,a75e076943741a3a897bd4586119670c223d572402b054178bbbf937b0744126,text-extracted
95,legislation,"Regulation on banks open foreign exchange position, approved by the DCA of the no. 126 of November 28, 1997",https://www.bnm.md/files/normative_act/annexes_23.pdf,https://www.bnm.md/en/content/regulation-banks-open-foreign-exchange-position-approved-dca-no-126-november-28-1997,legal/original/095__annexes_23.pdf,legal/documents/095__annexes_23.pdf.md,7e218a302fcd4623655a59b5468ce0c39261871238867bb0e7f5311d0678a575,195f1e2e7789ead1837820cdb8af98edb9ce8d54aa407016692963cdb0418f31,text-extracted
96,legislation,"Regulation on bank’s liquidity, approved by the DCA of the NBM no.28, August 08, 1997",https://www.bnm.md/files/3 Reg lichid eng.pdf,https://www.bnm.md/en/content/regulation-banks-liquidity-approved-dca-nbm-no28-august-08-1997,legal/original/096__3 Reg lichid eng.pdf,legal/documents/096__3 Reg lichid eng.pdf.md,d8fe85ca223399aa19a17f4e06d123dd49cf4a033b1df4f87bee9a21e026980c,ef5657391c5b00bb802a6cab5104318ea24b489bd0f57efbf3deb54abd642881,text-extracted
97,legislation,"Regulation on bank’s liquidity, approved by the DCA of the NBM no.28, August 08, 1997",https://www.bnm.md/files/3 Reg lichid eng.docx,https://www.bnm.md/en/content/regulation-banks-liquidity-approved-dca-nbm-no28-august-08-1997,legal/original/097__3 Reg lichid eng.docx,legal/documents/097__3 Reg lichid eng.docx.md,1aa3fadea82962dcd871158d994c0aab4dc71ce92ca21956ecf3a7d56a6d60b2,c72c3969487931a4265a74c8e16cf2459511911fc1252ea1eaa830899fdb1fab,text-extracted
98,legislation,"Regulation on assets and conditional commitments classification, approved by the DCA of the NBM no.231 of October 27, 2011",https://www.bnm.md/files/reg 231_2011_ l_ eng.pdf,https://www.bnm.md/en/content/regulation-assets-and-conditional-commitments-classification-approved-dca-nbm-no231-october,legal/original/098__reg 231_2011_ l_ eng.pdf,legal/documents/098__reg 231_2011_ l_ eng.pdf.md,a0173e350d2f5932bcf05e99d1fa911fb781f076fc66bc5e11a99596f1104df1,729103e078ad47502a5c3357bd61a78a2c9adb0fd8c7f63ae020940c8b69eaa1,text-extracted
99,legislation,"Regulation on assets and conditional commitments classification, approved by the DCA of the NBM no.231 of October 27, 2011",https://www.bnm.md/files/reg 231_2011_ l_ eng.docx,https://www.bnm.md/en/content/regulation-assets-and-conditional-commitments-classification-approved-dca-nbm-no231-october,legal/original/099__reg 231_2011_ l_ eng.docx,legal/documents/099__reg 231_2011_ l_ eng.docx.md,561b4308b4569742193979c396972d87596c0935b61e90766291749025769610,894319690d526439c7ff3f50b2d7472e9c7759efdc7b9332855faa7a7da0df65,text-extracted
100,legislation,"Regulation on mergers and absorptions of banks in the Republic of Moldova, approved by the DCA of the NBM no.143 of June 2, 2000",https://www.bnm.md/files/Annex no 3 - 16_Regulation on mergers and aquisitions.doc,https://www.bnm.md/en/content/regulation-mergers-and-absorptions-banks-republic-moldova-approved-dca-nbm-no143-june-2-2000,legal/original/100__Annex no 3 - 16_Regulation on mergers and aquisitions.doc,legal/documents/100__Annex no 3 - 16_Regulation on mergers and aquisitions.doc.md,d6fcd61e952eb0716f61415ef6b322b51e1180eb7f10cce74a6592577e23794d,c9b721c06ba8b1220bc8e0666c973402388259bfcead95955486b7a29c5fae90,text-extracted
101,legislation,"Regulation on mergers and absorptions of banks in the Republic of Moldova, approved by the DCA of the NBM no.143 of June 2, 2000",https://www.bnm.md/files/Annex no 3 - 16_Regulation on mergers and aquisitions.pdf,https://www.bnm.md/en/content/regulation-mergers-and-absorptions-banks-republic-moldova-approved-dca-nbm-no143-june-2-2000,legal/original/101__Annex no 3 - 16_Regulation on mergers and aquisitions.pdf,legal/documents/101__Annex no 3 - 16_Regulation on mergers and aquisitions.pdf.md,b1c8e89ae7bbfa275fe4edd97a96b13499e7f43cc3bea8c242d078a1619656d5,193dc4385e6d94f0c1b5199b4990a2ec209c9c3808adf881f1267322660ac7f0,text-extracted
102,legislation,"Regulation on licensing of foreign exchange entities, approved by Decision of the Executive Board of the National Bank of Moldova No 304 of 10 November 2016",https://www.bnm.md/files/2_Reg 304 mod HCE74_ENG_12 11 24_1.pdf,https://www.bnm.md/en/content/regulation-licensing-control-and-sanctioning-foreign-exchange-entities-approved-decision-no,legal/original/102__2_Reg 304 mod HCE74_ENG_12 11 24_1.pdf,legal/documents/102__2_Reg 304 mod HCE74_ENG_12 11 24_1.pdf.md,228720d3ab40d551e46d181d809c05cd31debf00ee29a15a2a419b54a16850e6,be37f91a99927590f8c6b60c871905d17dc355c3f9073b49fee45a25b232ecf0,text-extracted
103,legislation,"Regulation on licensing of foreign exchange entities, approved by Decision of the Executive Board of the National Bank of Moldova No 304 of 10 November 2016",https://www.bnm.md/files/2_Reg 304 mod HCE74_ENG_12 11 24_1.doc,https://www.bnm.md/en/content/regulation-licensing-control-and-sanctioning-foreign-exchange-entities-approved-decision-no,legal/original/103__2_Reg 304 mod HCE74_ENG_12 11 24_1.doc,legal/documents/103__2_Reg 304 mod HCE74_ENG_12 11 24_1.doc.md,0a3d1629e55b47f7e6c5922400c00a356287f1bd827ee96c44f74700021cd292,a7284781e0ce40be737b3d2e532ddc4ad2595a88b6daa5a742451c7f6234f3dc,text-extracted
